"id_cliente";"n_polizas_tomador_ahorro";"n_polizas_tomador_autos";"n_polizas_tomador_jubilacion";"n_polizas_tomador_jubilacion_golf";"n_polizas_tomador_no_vida";"n_polizas_tomador_rc";"n_polizas_tomador_rentas";"n_polizas_tomador_riesgo_tomador";"n_polizas_tomador_vida_riesgo";"n_polizas_tomador_vida_riesgo_pm";"n_polizas_tomador_no_vida"
9722;0;0;0;0;1;0;0;0;0;0;1
9723;0;2;0;0;0;0;0;0;0;0;0
9724;0;0;0;0;1;0;0;0;0;0;1
9725;0;0;0;0;1;0;0;0;0;0;1
9726;1;0;0;0;0;0;0;0;0;0;0
9727;0;0;0;0;1;0;0;0;0;0;1
9728;0;0;1;0;1;0;0;0;0;0;1
9729;2;0;0;0;0;0;0;0;0;1;0
9730;0;0;0;0;1;0;0;0;0;0;1
9731;1;0;0;1;0;0;0;0;0;1;0
9732;0;0;0;0;1;0;0;0;0;0;1
9733;3;0;0;0;0;0;0;0;0;1;0
9734;1;0;0;0;2;0;0;0;0;0;2
9735;1;0;0;0;1;0;0;0;0;1;1
9736;0;0;0;0;1;0;0;0;0;0;1
9737;1;0;0;0;1;0;0;0;0;0;1
9738;2;0;0;0;0;0;0;0;0;0;0
9739;0;0;0;0;2;0;0;0;0;0;2
9740;0;0;0;0;0;0;1;0;0;0;0
9741;0;0;0;2;0;0;0;0;0;0;0
9742;5;0;0;0;0;0;1;0;0;0;0
9743;2;0;0;0;0;0;0;0;0;0;0
9744;0;0;0;0;1;0;0;0;0;0;1
9745;0;1;0;0;0;0;0;0;0;0;0
9746;6;0;2;2;0;0;2;0;0;0;0
9747;3;0;0;0;0;0;0;0;0;0;0
9748;0;2;0;0;1;0;0;0;0;0;1
9749;0;0;0;0;1;0;0;0;0;0;1
9750;20;0;0;1;2;0;3;5;0;1;2
9751;0;0;0;0;1;0;0;0;0;0;1
9752;0;0;0;0;1;0;0;0;0;0;1
9753;1;0;0;0;0;0;0;0;0;0;0
9754;1;0;0;0;1;0;0;0;0;0;1
9755;1;0;0;0;0;0;0;0;0;0;0
9756;1;0;0;0;0;0;0;0;0;0;0
9757;0;0;0;0;1;0;0;0;0;0;1
9758;3;0;0;0;1;0;0;0;0;0;1
9759;0;0;0;0;1;0;0;0;0;0;1
9760;0;0;0;0;1;0;0;0;0;0;1
9761;1;0;0;0;0;0;0;0;0;0;0
9762;3;0;0;0;0;0;0;0;0;0;0
9763;1;0;0;0;0;0;0;0;0;0;0
9764;0;0;0;0;0;0;0;0;0;0;0
9765;1;0;0;0;0;0;0;0;0;0;0
9766;1;0;0;0;1;0;0;0;0;0;1
9767;0;0;1;0;0;0;0;0;0;0;0
9768;4;0;0;0;2;0;0;0;0;2;2
9769;0;0;0;0;1;0;0;0;0;0;1
9770;1;0;0;0;1;0;0;0;0;0;1
9771;0;0;0;1;0;0;0;0;0;0;0
9772;2;0;0;0;2;0;0;0;0;0;2
9773;0;0;1;0;1;0;0;0;0;0;1
9774;0;0;0;0;1;0;0;0;0;0;1
9775;4;0;0;0;0;0;0;0;0;0;0
9776;0;0;0;0;1;0;0;0;0;0;1
9777;2;0;0;0;1;0;0;0;0;0;1
9778;0;0;0;0;1;0;0;0;0;0;1
9779;5;0;0;0;1;0;0;1;0;0;1
9780;3;0;0;0;1;0;0;0;0;0;1
9781;1;0;0;0;1;0;0;0;0;0;1
9782;1;0;0;0;1;0;1;0;0;1;1
9783;0;0;0;0;1;0;0;0;0;0;1
9784;0;1;0;0;0;0;0;0;0;0;0
9785;2;0;0;0;2;0;0;0;0;0;2
9786;0;0;0;0;1;0;0;0;0;0;1
9787;0;0;0;0;1;0;0;0;0;0;1
9788;3;0;0;0;0;0;0;0;0;0;0
9789;0;0;0;0;0;0;0;0;0;1;0
9790;0;0;0;0;1;0;0;0;0;0;1
9791;1;0;0;0;2;0;0;0;0;0;2
9792;1;0;0;0;1;0;0;0;0;0;1
9793;2;0;0;0;1;0;0;2;0;0;1
9794;3;0;1;0;0;0;0;0;0;0;0
9795;0;0;0;0;1;0;0;0;0;0;1
9796;0;0;0;0;1;0;0;0;0;0;1
9797;0;0;0;0;1;0;0;0;0;0;1
9798;0;1;0;0;0;0;0;0;0;0;0
9799;0;0;0;0;1;0;0;0;0;0;1
9800;0;0;0;0;1;0;0;0;0;0;1
9801;0;0;0;0;1;0;0;0;0;0;1
9802;1;0;0;0;0;0;0;0;0;0;0
9803;6;0;0;0;3;0;0;0;0;0;3
9804;2;0;0;0;0;0;0;0;0;0;0
9805;0;0;0;0;1;0;0;0;0;0;1
9806;0;0;0;0;1;0;0;0;0;0;1
9807;1;0;0;0;0;0;0;0;0;1;0
9808;0;0;0;0;1;0;0;0;0;0;1
9809;0;0;0;0;1;0;0;0;0;0;1
9810;0;0;0;0;1;0;0;0;0;0;1
9811;0;0;0;0;1;0;0;0;0;0;1
9812;0;0;0;0;1;0;0;0;0;0;1
9813;0;2;0;0;0;0;0;0;0;0;0
9814;0;0;0;0;2;0;0;0;0;0;2
9815;1;0;0;0;0;0;0;0;0;0;0
9816;3;0;0;0;0;0;0;0;0;1;0
9817;2;0;0;0;1;0;1;0;0;0;1
9818;2;0;0;0;2;0;0;0;0;0;2
9819;0;0;1;0;1;0;0;0;0;0;1
9820;1;0;0;0;0;0;0;3;0;0;0
9821;0;0;0;0;1;0;0;0;0;0;1
9822;0;0;0;0;1;0;0;0;0;0;1
9823;2;0;0;0;0;0;0;0;0;0;0
9824;4;0;0;0;0;0;0;0;0;0;0
9825;2;0;0;0;1;0;0;0;0;0;1
9826;1;0;0;0;0;0;0;0;0;0;0
9827;4;0;0;0;2;0;0;2;0;0;2
9828;3;0;0;0;0;0;0;0;0;1;0
9829;2;0;0;0;1;0;0;0;0;0;1
9830;2;0;0;0;0;0;0;0;0;1;0
9831;0;0;0;0;1;0;0;0;0;0;1
9832;2;0;0;0;0;0;0;0;0;0;0
9833;0;0;0;0;1;0;0;0;0;0;1
9834;0;0;0;0;1;0;0;0;0;0;1
9835;3;0;0;1;0;0;0;2;0;0;0
9836;3;0;0;0;0;0;0;0;0;0;0
9837;1;0;0;0;0;0;0;0;0;0;0
9838;0;3;0;0;0;0;0;0;0;0;0
9839;0;0;0;0;1;0;0;0;0;0;1
9840;0;0;0;0;0;0;0;0;0;0;0
9841;0;0;0;0;1;0;0;0;0;0;1
9842;1;0;0;0;0;0;0;0;0;0;0
9843;10;0;0;0;0;0;0;0;0;0;0
9844;1;0;0;0;2;0;0;0;0;0;2
9845;1;0;1;0;0;0;0;0;0;0;0
9846;1;0;2;0;0;0;0;0;0;0;0
9847;0;4;0;0;0;0;0;0;0;0;0
9848;0;0;1;12;0;0;0;0;0;0;0
9849;1;0;0;0;0;0;0;0;0;0;0
9850;1;0;0;0;0;0;0;0;0;0;0
9851;0;0;0;0;1;0;0;0;0;0;1
9852;2;0;0;0;0;0;0;0;0;1;0
9853;1;0;0;0;0;0;0;0;0;0;0
9854;2;0;0;0;0;0;0;0;0;0;0
9855;1;0;0;0;0;0;0;0;0;0;0
9856;4;0;0;0;0;0;0;0;0;0;0
9857;0;0;0;0;1;0;0;0;0;0;1
9858;2;0;0;0;1;0;0;0;0;0;1
9859;1;0;0;0;1;0;0;0;0;1;1
9860;0;0;0;0;1;0;0;0;0;0;1
9861;0;0;0;0;1;0;0;0;0;0;1
9862;0;0;0;0;1;0;0;0;0;0;1
9863;1;0;0;0;0;0;0;0;0;0;0
9864;1;0;0;0;0;0;0;0;0;0;0
9865;4;0;0;0;0;0;0;0;0;0;0
9866;0;0;0;0;1;0;0;0;0;0;1
9867;2;0;0;0;3;0;0;0;0;0;3
9868;0;0;0;0;1;0;0;0;0;0;1
9869;2;0;0;0;0;0;0;0;0;0;0
9870;0;0;0;0;1;0;0;0;0;0;1
9871;0;0;0;0;1;0;0;0;0;0;1
9872;2;0;0;0;0;0;0;0;0;0;0
9873;1;0;0;0;0;0;0;0;0;0;0
9874;0;0;1;0;0;0;0;0;0;0;0
9875;2;0;0;0;1;0;0;0;0;0;1
9876;0;0;0;0;1;0;0;0;0;0;1
9877;0;0;0;0;1;0;0;0;0;0;1
9878;2;0;0;0;1;0;0;0;0;0;1
9879;0;0;0;0;1;0;0;0;0;0;1
9880;0;0;0;0;1;0;0;0;0;0;1
9881;4;0;0;0;0;0;0;0;0;0;0
9882;4;0;0;0;0;0;0;0;0;0;0
9883;1;0;0;0;0;0;0;0;0;0;0
9884;0;0;0;0;1;0;0;0;0;0;1
9885;1;0;0;0;0;0;0;0;0;0;0
9886;0;0;0;0;1;0;0;0;0;0;1
9887;0;0;0;0;0;0;0;0;0;0;0
9888;2;0;0;0;0;0;0;0;0;0;0
9889;2;0;0;0;0;0;1;0;0;0;0
9890;0;0;0;0;1;0;0;0;0;0;1
9891;1;0;0;0;0;0;0;0;0;0;0
9892;0;0;0;0;0;0;0;0;0;0;0
9893;0;0;0;0;0;0;0;0;0;0;0
9894;0;0;1;0;1;0;0;0;0;1;1
9895;0;0;0;0;1;0;0;0;0;0;1
9896;0;0;0;0;1;0;0;0;0;0;1
9897;0;0;0;0;1;0;0;0;0;0;1
9898;0;0;0;0;2;0;0;0;0;1;2
9899;1;0;0;0;0;0;0;0;0;0;0
9900;0;0;0;0;1;0;0;0;0;0;1
9901;5;0;0;0;0;0;0;1;0;0;0
9902;2;0;0;0;0;0;0;0;0;1;0
9903;0;0;0;0;1;0;0;0;0;0;1
9904;1;0;0;0;0;0;0;0;0;0;0
9905;0;0;0;0;1;0;0;0;0;0;1
9906;0;0;0;0;1;0;0;0;0;0;1
9907;8;0;1;1;0;0;1;0;0;0;0
9908;2;0;0;0;0;0;0;0;0;0;0
9909;1;0;0;0;0;0;0;0;0;0;0
9910;0;0;0;0;2;0;0;0;0;0;2
9911;0;0;0;0;1;0;0;0;0;0;1
9912;1;0;0;0;0;0;0;0;0;0;0
9913;0;0;0;2;0;0;0;0;0;0;0
9914;0;0;0;0;1;0;0;0;0;0;1
9915;0;1;0;0;0;0;0;0;0;0;0
9916;4;0;0;0;1;0;0;0;0;0;1
9917;0;0;0;0;1;0;0;0;0;0;1
9918;1;0;0;0;0;0;0;0;0;0;0
9919;2;0;0;0;0;0;0;0;0;0;0
9920;2;0;0;0;1;0;0;0;0;0;1
9921;1;0;1;2;0;0;2;0;0;1;0
9922;0;0;0;0;1;0;0;0;0;0;1
9923;1;0;0;0;1;0;0;1;0;1;1
9924;0;3;0;0;0;0;0;0;0;0;0
9925;2;0;0;0;0;0;0;0;0;0;0
9926;0;0;0;0;1;0;0;0;0;0;1
9927;0;0;0;0;0;0;0;0;0;0;0
9928;0;0;0;0;1;0;0;0;0;0;1
9929;0;0;0;0;2;0;0;0;0;0;2
9930;1;0;0;0;0;0;0;0;0;0;0
9931;0;0;0;0;1;0;0;0;0;0;1
9932;2;0;0;0;0;0;0;0;0;0;0
9933;0;0;0;0;1;0;0;0;0;0;1
9934;3;0;0;0;0;0;0;0;0;0;0
9935;0;0;0;0;1;0;0;0;0;0;1
9936;1;0;0;0;2;0;0;0;0;0;2
9937;1;0;0;0;0;0;0;0;0;0;0
9938;0;0;1;0;0;0;0;0;0;0;0
9939;2;0;0;0;0;0;0;0;0;0;0
9940;2;0;0;0;2;0;0;0;0;0;2
9941;3;0;0;1;0;0;0;0;0;0;0
9942;0;0;0;0;1;0;0;0;0;0;1
9943;2;0;0;0;0;0;0;0;0;0;0
9944;0;0;0;0;1;0;0;0;0;0;1
9945;0;0;0;0;1;0;0;0;0;0;1
9946;1;0;0;0;1;0;0;0;0;0;1
9947;2;0;0;0;1;0;0;0;0;0;1
9948;0;0;0;0;1;0;0;0;0;0;1
9949;0;0;0;0;0;0;0;0;0;0;0
9950;2;0;0;0;1;0;0;0;0;0;1
9951;1;0;0;0;0;0;0;0;0;0;0
9952;3;0;0;0;1;0;0;0;0;0;1
9953;3;0;0;0;1;0;0;0;0;0;1
9954;0;2;0;0;0;0;0;0;0;0;0
9955;1;0;0;0;0;0;0;0;0;0;0
9956;2;0;0;0;2;0;0;0;0;0;2
9957;2;0;0;0;0;0;0;0;0;0;0
9958;0;2;0;0;0;0;0;0;0;0;0
9959;2;0;0;0;1;0;0;0;0;0;1
9960;1;0;0;0;4;0;0;0;0;0;4
9961;1;0;0;0;1;0;0;2;0;0;1
9962;0;0;0;0;1;0;0;0;0;0;1
9963;0;0;0;0;1;0;0;0;0;0;1
9964;1;0;0;0;0;0;0;0;0;0;0
9965;0;0;0;0;0;0;0;0;0;0;0
9966;0;0;0;0;1;0;0;0;0;0;1
9967;7;0;0;0;0;0;0;2;0;0;0
9968;2;0;0;0;0;0;0;0;0;0;0
9969;1;0;0;0;0;0;0;0;0;0;0
9970;0;0;0;0;0;0;0;2;0;0;0
9971;0;1;0;0;0;0;0;0;0;0;0
9972;0;2;0;0;0;0;0;0;0;0;0
9973;0;0;0;0;1;0;0;0;0;0;1
9974;0;0;0;0;0;0;0;0;0;0;0
9975;0;0;0;0;1;0;0;0;0;0;1
9976;2;0;0;0;0;0;0;0;0;0;0
9977;0;3;0;0;0;0;0;0;0;0;0
9978;3;0;0;1;0;0;1;0;0;0;0
9979;0;0;0;0;2;0;0;0;0;0;2
9980;2;0;0;0;0;0;0;0;0;0;0
9981;4;0;0;0;1;0;0;0;0;0;1
9982;0;0;0;0;1;0;0;0;0;0;1
9983;0;0;0;0;1;0;0;0;0;0;1
9984;2;0;0;0;0;0;0;0;0;0;0
9985;0;0;0;0;2;0;0;0;0;1;2
9986;1;0;2;2;0;0;0;0;0;0;0
9987;1;0;0;0;0;0;0;0;0;0;0
9988;1;0;0;0;1;0;0;0;0;0;1
9989;1;0;0;0;0;0;0;0;0;0;0
9990;0;0;0;0;0;0;0;0;0;1;0
9991;0;0;0;0;1;0;0;0;0;0;1
9992;2;0;0;0;0;0;0;0;0;0;0
9993;0;0;0;0;1;0;0;0;0;0;1
9994;0;0;0;0;0;0;0;0;0;0;0
9995;0;0;0;0;1;0;0;0;0;0;1
9996;0;4;0;0;0;0;0;0;0;0;0
9997;0;0;0;0;1;0;0;0;0;0;1
9998;0;0;0;0;1;0;0;0;0;0;1
9999;0;0;0;0;0;0;0;0;0;1;0
10000;2;0;0;0;1;0;0;0;0;0;1
10001;4;0;0;0;1;0;0;0;0;0;1
10002;0;0;0;0;2;0;0;0;0;0;2
10003;0;0;0;0;1;0;0;0;0;0;1
10004;0;1;0;0;0;0;0;0;0;0;0
10005;3;0;0;0;0;0;0;0;0;1;0
10006;3;0;0;0;0;0;0;3;0;0;0
10007;1;0;0;0;0;0;0;0;0;0;0
10008;1;0;0;0;0;0;0;0;0;0;0
10009;1;0;0;0;0;0;0;0;0;0;0
10010;0;0;0;0;1;0;0;0;0;0;1
10011;0;0;0;0;1;0;0;0;0;0;1
10012;0;1;0;0;1;0;0;0;0;0;1
10013;3;0;0;0;0;0;0;0;0;1;0
10014;1;0;0;0;0;0;0;0;0;0;0
10015;2;0;0;0;1;0;0;0;0;0;1
10016;0;0;0;0;1;0;0;0;0;0;1
10017;2;0;0;0;0;0;0;0;0;0;0
10018;2;0;0;0;1;0;0;0;0;0;1
10019;0;0;0;0;0;0;0;0;0;0;0
10020;0;0;0;0;2;0;0;0;0;0;2
10021;0;0;0;0;1;0;0;0;0;0;1
10022;0;0;0;0;1;0;0;0;0;0;1
10023;0;0;0;0;1;0;0;0;0;0;1
10024;2;0;0;0;1;0;0;0;0;0;1
10025;1;0;0;0;0;0;0;0;0;0;0
10026;0;0;0;0;0;0;0;0;0;0;0
10027;1;0;0;1;1;0;1;0;0;0;1
10028;2;0;0;0;0;0;0;0;0;0;0
10029;0;0;0;0;1;0;0;0;0;0;1
10030;0;0;0;0;1;0;0;0;0;0;1
10031;2;0;0;0;0;0;0;0;0;0;0
10032;0;0;0;0;1;0;0;0;0;0;1
10033;2;0;0;0;1;0;0;0;0;0;1
10034;1;0;0;0;0;0;0;0;0;0;0
10035;1;0;0;0;0;0;0;0;0;0;0
10036;0;0;0;0;1;0;0;0;0;0;1
10037;0;0;0;0;0;0;0;0;0;0;0
10038;0;0;0;0;1;0;0;0;0;0;1
10039;0;0;0;0;1;0;0;0;0;0;1
10040;0;0;0;0;1;0;0;0;0;0;1
10041;0;0;0;0;1;0;0;0;0;0;1
10042;0;0;0;0;0;0;2;0;0;0;0
10043;0;0;0;0;1;0;0;0;0;0;1
10044;0;0;0;0;1;0;0;0;0;0;1
10045;6;0;0;0;0;0;0;0;0;0;0
10046;0;1;0;0;0;0;0;0;0;0;0
10047;0;0;0;0;1;0;0;0;0;0;1
10048;2;0;0;0;0;0;0;0;0;0;0
10049;3;0;0;0;0;0;0;0;0;1;0
10050;1;0;0;0;0;0;0;0;0;0;0
10051;2;0;0;0;1;0;0;0;0;0;1
10052;0;1;0;0;1;0;0;0;0;0;1
10053;0;0;0;0;2;0;0;0;0;0;2
10054;1;0;0;0;1;0;0;0;0;0;1
10055;1;0;0;0;0;0;0;0;0;0;0
10056;0;0;0;0;3;0;0;0;0;0;3
10057;0;2;0;0;0;0;0;0;0;0;0
10058;1;0;0;0;0;0;0;0;0;0;0
10059;0;0;0;0;1;0;0;0;0;0;1
10060;3;0;0;0;0;0;0;0;0;0;0
10061;0;0;0;0;0;0;0;0;0;0;0
10062;0;0;0;0;1;0;0;0;0;0;1
10063;1;0;0;0;1;0;0;0;0;0;1
10064;0;0;0;0;1;0;0;0;0;0;1
10065;3;0;0;0;0;0;0;0;0;0;0
10066;1;0;0;0;0;0;0;0;0;0;0
10067;2;0;0;0;1;0;0;0;0;0;1
10068;0;0;0;0;0;0;0;0;0;0;0
10069;0;0;0;0;1;0;0;0;0;0;1
10070;2;0;0;0;1;0;0;0;0;0;1
10071;0;2;0;0;0;0;0;0;0;0;0
10072;3;0;0;0;0;0;0;0;0;0;0
10073;3;0;0;0;1;0;0;0;0;0;1
10074;5;0;0;0;1;0;1;0;0;0;1
10075;4;0;0;0;0;0;0;0;0;0;0
10076;0;0;0;0;2;0;0;0;0;0;2
10077;5;0;0;0;0;0;1;0;0;0;0
10078;0;0;0;0;1;0;0;0;0;0;1
10079;0;0;0;0;1;0;0;0;0;0;1
10080;1;1;0;0;0;0;0;0;0;0;0
10081;1;0;0;1;0;0;0;0;0;0;0
10082;3;0;0;0;0;0;0;0;0;0;0
10083;2;0;0;0;0;0;0;0;0;0;0
10084;2;0;0;0;0;0;0;0;0;0;0
10085;0;0;0;0;0;1;0;0;0;0;0
10086;3;0;0;0;0;0;0;0;0;0;0
10087;0;0;0;0;0;0;0;0;0;0;0
10088;0;2;0;0;0;0;0;0;0;0;0
10089;2;0;1;0;0;0;0;0;0;1;0
10090;0;0;0;0;1;0;0;0;0;0;1
10091;0;0;0;0;0;0;0;0;1;0;0
10092;1;0;0;0;1;0;0;0;0;0;1
10093;0;0;0;0;1;0;0;0;0;0;1
10094;3;0;0;0;2;0;0;0;0;0;2
10095;2;0;0;0;0;0;0;0;0;0;0
10096;0;0;0;0;1;0;0;0;0;0;1
10097;0;0;0;0;1;0;0;0;0;1;1
10098;0;3;0;0;1;0;0;0;0;0;1
10099;0;0;0;0;1;0;0;0;0;0;1
10100;1;0;0;0;1;0;0;0;0;0;1
10101;0;0;0;0;2;0;0;0;0;0;2
10102;0;1;0;0;0;0;0;0;0;0;0
10103;1;0;0;0;0;0;0;0;0;0;0
10104;1;0;1;0;0;0;0;0;0;0;0
10105;0;0;0;0;1;0;0;0;0;0;1
10106;2;0;0;0;1;0;0;0;0;0;1
10107;4;0;0;0;1;0;0;0;0;0;1
10108;0;0;0;1;0;0;0;0;0;0;0
10109;1;0;0;0;0;0;0;0;0;0;0
10110;2;0;0;0;0;0;0;0;0;0;0
10111;0;0;0;0;1;0;0;0;0;0;1
10112;1;0;0;0;0;0;0;0;0;0;0
10113;3;0;0;0;0;0;0;1;0;0;0
10114;2;0;0;0;0;0;0;0;0;0;0
10115;0;0;0;0;0;0;0;0;0;0;0
10116;0;0;0;0;0;0;0;1;0;0;0
10117;0;0;0;0;1;0;0;0;0;0;1
10118;0;0;0;0;0;0;1;2;0;0;0
10119;0;0;0;0;1;0;0;0;0;0;1
10120;3;0;1;1;1;0;0;0;0;0;1
10121;3;0;0;0;0;0;0;0;0;0;0
10122;2;0;1;0;2;0;0;0;0;0;2
10123;0;0;0;0;1;0;0;0;0;0;1
10124;3;0;0;0;1;0;0;0;0;0;1
10125;2;0;0;0;1;0;0;0;0;0;1
10126;0;0;0;0;1;0;0;0;0;0;1
10127;0;4;0;0;0;0;0;0;0;0;0
10128;0;3;0;0;0;0;0;0;0;0;0
10129;1;0;0;0;1;0;0;0;0;0;1
10130;2;0;0;0;1;0;0;1;0;0;1
10131;0;0;0;0;1;0;0;0;0;0;1
10132;2;0;0;0;1;0;0;0;0;0;1
10133;0;0;0;0;1;0;0;0;0;0;1
10134;0;0;0;0;1;0;0;0;0;0;1
10135;1;0;0;0;0;0;0;0;0;0;0
10136;2;0;0;0;0;0;0;0;0;0;0
10137;0;0;0;0;1;0;0;0;0;0;1
10138;0;0;1;0;0;0;0;0;0;0;0
10139;0;0;2;0;1;0;0;0;0;0;1
10140;0;0;0;0;1;0;0;0;0;0;1
10141;0;0;0;0;1;0;0;0;0;0;1
10142;2;0;0;0;1;0;0;0;0;0;1
10143;1;0;0;0;1;0;0;0;0;0;1
10144;1;0;0;0;1;0;0;0;0;0;1
10145;0;0;0;0;1;0;0;0;0;0;1
10146;0;0;0;0;0;0;0;0;0;0;0
10147;2;0;0;0;0;0;0;0;0;0;0
10148;1;0;0;0;0;0;0;0;0;0;0
10149;0;0;0;0;1;0;0;0;0;0;1
10150;0;0;0;0;2;0;0;0;0;0;2
10151;1;0;0;0;0;0;0;0;0;0;0
10152;0;0;0;0;1;0;0;0;0;0;1
10153;0;0;0;0;1;0;0;0;0;0;1
10154;0;1;0;0;0;0;0;0;0;0;0
10155;2;0;0;0;0;0;0;0;0;0;0
10156;2;0;0;0;1;0;0;0;0;1;1
10157;2;0;0;0;0;0;0;0;0;0;0
10158;0;0;0;0;1;0;0;0;0;0;1
10159;3;0;0;0;0;0;0;0;0;0;0
10160;2;0;0;0;0;0;0;0;0;0;0
10161;2;0;0;0;0;0;0;0;0;0;0
10162;1;0;0;0;0;0;0;0;0;0;0
10163;0;0;0;0;1;0;0;0;0;0;1
10164;0;0;0;0;1;0;0;0;0;0;1
10165;1;0;0;0;2;0;0;0;0;0;2
10166;1;0;0;0;2;0;0;0;0;0;2
10167;0;0;0;0;2;0;0;0;0;0;2
10168;0;0;0;0;2;0;0;0;0;0;2
10169;0;6;0;0;0;0;0;0;0;0;0
10170;2;0;1;1;1;0;0;0;0;0;1
10171;5;0;0;0;0;0;0;0;0;0;0
10172;0;0;0;0;1;0;0;0;0;0;1
10173;0;0;0;0;1;0;0;0;0;0;1
10174;1;0;0;0;1;0;0;0;0;0;1
10175;2;0;0;0;1;0;0;2;0;0;1
10176;0;0;0;1;0;0;0;0;0;0;0
10177;1;0;0;0;1;0;0;0;0;0;1
10178;2;0;1;0;1;0;0;0;0;1;1
10179;2;0;0;0;0;0;0;0;0;0;0
10180;0;0;1;0;1;0;0;0;0;0;1
10181;0;2;0;0;0;0;0;0;0;0;0
10182;1;0;0;0;1;0;0;0;0;0;1
10183;0;0;0;0;1;0;0;0;0;0;1
10184;0;0;0;0;2;0;0;0;0;0;2
10185;0;0;0;0;1;0;0;0;0;0;1
10186;0;0;0;0;2;0;0;0;0;0;2
10187;2;0;0;0;0;0;0;0;0;1;0
10188;1;1;0;0;0;0;0;0;0;0;0
10189;3;0;0;0;0;0;0;0;0;0;0
10190;3;0;0;0;0;0;0;1;0;0;0
10191;5;0;0;0;0;0;0;0;0;0;0
10192;0;0;0;0;0;0;0;0;0;0;0
10193;2;0;0;0;1;0;0;0;0;0;1
10194;0;0;0;0;1;0;0;0;0;0;1
10195;1;0;0;0;1;0;0;0;0;0;1
10196;1;0;0;0;0;0;0;0;0;1;0
10197;1;0;0;0;1;0;0;0;0;0;1
10198;3;0;0;0;0;0;1;0;0;0;0
10199;2;0;0;0;0;0;0;0;0;0;0
10200;2;0;0;1;0;0;0;0;0;0;0
10201;0;0;0;0;1;0;0;0;0;0;1
10202;5;0;1;0;0;0;1;0;0;0;0
10203;2;0;0;0;0;0;0;0;0;1;0
10204;0;0;0;0;0;0;0;1;0;0;0
10205;0;0;0;0;1;0;0;0;0;0;1
10206;6;2;0;0;0;0;0;0;0;0;0
10207;0;3;0;0;0;0;0;0;0;0;0
10208;3;0;0;0;1;0;0;3;0;0;1
10209;1;0;0;0;0;0;0;0;0;0;0
10210;0;0;0;1;3;0;0;0;0;0;3
10211;2;0;0;0;0;0;0;0;0;0;0
10212;2;0;0;0;0;0;0;0;0;0;0
10213;0;0;0;0;1;0;0;0;0;0;1
10214;0;0;0;0;1;0;0;0;0;0;1
10215;2;0;0;0;1;0;0;0;0;0;1
10216;0;0;0;0;1;0;0;0;0;0;1
10217;0;0;0;0;1;0;0;0;0;0;1
10218;2;0;0;1;1;0;0;0;0;0;1
10219;1;0;1;2;2;0;0;0;0;0;2
10220;3;0;0;0;0;0;0;0;0;0;0
10221;4;0;1;0;0;0;0;0;0;0;0
10222;2;0;0;0;0;0;0;0;0;0;0
10223;1;0;0;0;0;0;0;0;0;0;0
10224;1;0;0;0;0;0;0;0;0;0;0
10225;0;0;0;0;0;0;0;0;0;0;0
10226;0;0;0;0;1;0;0;0;0;0;1
10227;2;0;0;0;2;0;0;0;0;0;2
10228;1;0;0;0;0;0;0;0;0;0;0
10229;0;1;0;0;0;0;0;0;0;0;0
10230;0;0;0;2;0;0;0;0;0;0;0
10231;0;0;1;0;1;0;0;0;0;0;1
10232;1;0;0;0;0;0;0;0;0;0;0
10233;0;0;0;0;1;0;0;0;0;0;1
10234;3;0;0;0;1;0;0;0;0;0;1
10235;3;0;0;0;1;0;0;0;0;0;1
10236;0;1;0;0;0;0;0;0;0;0;0
10237;0;1;0;0;0;0;0;0;0;0;0
10238;0;2;0;0;0;0;0;0;0;0;0
10239;1;0;0;0;0;0;0;0;0;0;0
10240;0;0;0;0;1;0;0;0;0;0;1
10241;4;0;0;1;1;0;0;1;0;2;1
10242;0;0;0;0;0;0;0;0;0;1;0
10243;0;0;0;0;1;0;0;0;0;0;1
10244;0;4;0;0;0;0;0;0;0;0;0
10245;1;0;0;0;0;0;0;0;0;0;0
10246;2;0;0;0;0;0;0;0;0;0;0
10247;0;2;0;0;0;0;0;0;0;0;0
10248;2;0;0;0;0;0;0;0;0;0;0
10249;0;0;0;0;0;0;0;0;0;0;0
10250;6;0;0;0;0;0;0;0;0;0;0
10251;2;0;1;0;1;0;4;1;0;0;1
10252;0;0;0;0;0;0;0;0;0;0;0
10253;6;0;0;0;3;0;0;0;0;0;3
10254;2;0;0;0;0;0;0;0;0;0;0
10255;2;0;0;0;0;0;0;0;0;0;0
10256;0;0;0;0;1;0;0;0;0;0;1
10257;0;0;0;0;1;0;0;0;0;0;1
10258;0;0;0;0;2;0;0;0;0;0;2
10259;0;0;0;0;0;1;0;0;0;0;0
10260;0;1;0;0;0;0;0;0;0;0;0
10261;0;0;0;0;1;0;0;0;0;0;1
10262;2;0;0;0;0;0;0;0;0;0;0
10263;0;0;0;0;1;0;0;0;0;0;1
10264;0;0;0;0;1;0;0;0;0;0;1
10265;0;1;0;0;0;0;0;0;0;0;0
10266;18;0;0;1;1;0;0;0;0;1;1
10267;0;0;0;0;2;0;0;0;0;0;2
10268;1;0;0;0;2;0;0;0;0;1;2
10269;2;0;0;0;0;0;0;0;0;0;0
10270;0;0;0;0;1;0;0;0;0;0;1
10271;1;0;0;0;0;0;0;0;0;0;0
10272;0;0;0;0;1;0;0;0;0;0;1
10273;0;0;0;0;1;0;0;0;0;0;1
