"id_cliente";"sexo";"estado_civil";"tipo_baja";"familia_captacion"
2952;"M";"D";"nunca";"No_vida"
2953;"M";"S";"total";"No_vida"
2954;"M";"C";"parcial";"Ahorro"
2955;"M";"C";"nunca";"Ahorro"
2956;"H";"C";"parcial";"Ahorro"
2957;"M";"C";"parcial";"Ahorro"
2958;"H";"C";"total";"Ahorro"
2959;"H";"D";"total";"Ahorro"
2960;"H";"C";"total";"Ahorro"
2961;"M";"S";"parcial";"Ahorro"
2962;"H";"S";"nunca";"Riesgo_Tomador"
2963;"M";"C";"parcial";"Ahorro"
2964;"M";"C";"parcial";"Ahorro"
2965;"M";"C";"parcial";"Vida_Riesgo"
2966;"H";"";"parcial";"Ahorro"
2967;"H";"C";"total";"Ahorro"
2968;"M";"C";"nunca";"Rentas"
2969;"H";"C";"parcial";"Jubilacion"
2970;"M";"S";"parcial";"No_vida"
2971;"H";"C";"nunca";"Ahorro"
2972;"H";"C";"nunca";"Ahorro"
2973;"M";"";"parcial";"No_vida"
2974;"H";"S";"total";"No_vida"
2975;"M";"D";"parcial";"Ahorro"
2976;"H";"C";"total";"Ahorro"
2977;"H";"C";"total";"Ahorro"
2978;"H";"";"parcial";"Vida_Riesgo_PM"
2979;"M";"";"total";"Ahorro"
2980;"H";"C";"total";"No_vida"
2981;"M";"C";"nunca";"Ahorro"
2982;"M";"S";"total";"No_vida"
2983;"H";"C";"nunca";"Rentas"
2984;"H";"C";"total";"Autos"
2985;"M";"D";"parcial";"No_vida"
2986;"M";"D";"parcial";"Ahorro"
2987;"H";"C";"parcial";"Ahorro"
2988;"H";"";"total";"Ahorro"
2989;"H";"C";"parcial";"Autos"
2990;"H";"C";"nunca";"Ahorro"
2991;"H";"";"total";"Ahorro"
2992;"M";"S";"nunca";"Vida_Riesgo"
2993;"H";"C";"parcial";"Ahorro"
2994;"H";"V";"total";"Ahorro"
2995;"H";"";"parcial";"Autos"
2996;"M";"S";"total";"No_vida"
2997;"H";"";"parcial";"Ahorro"
2998;"M";"C";"nunca";"Ahorro"
2999;"H";"S";"nunca";"No_vida"
3000;"M";"C";"nunca";"Ahorro"
3001;"H";"C";"total";"Ahorro"
3002;"M";"S";"parcial";"No_vida"
3003;"H";"S";"nunca";"Ahorro"
3004;"M";"C";"nunca";"Ahorro"
3005;"H";"";"total";"Ahorro"
3006;"M";"D";"parcial";"Ahorro"
3007;"H";"S";"total";"No_vida"
3008;"M";"";"total";"Ahorro"
3009;"H";"";"total";"Ahorro"
3010;"H";"C";"total";"Ahorro"
3011;"M";"C";"parcial";"Ahorro"
3012;"M";"";"total";"Ahorro"
3013;"M";"C";"parcial";"Vida_Riesgo"
3014;"M";"S";"total";"No_vida"
3015;"H";"C";"parcial";"Riesgo_Tomador"
3016;"H";"C";"parcial";"Ahorro"
3017;"H";"C";"parcial";"Ahorro"
3018;"H";"C";"parcial";"Ahorro"
3019;"H";"C";"total";"Vida_Riesgo"
3020;"M";"C";"nunca";"Ahorro"
3021;"M";"C";"parcial";"Ahorro"
3022;"M";"";"nunca";"Jubilacion_GOLF"
3023;"H";"";"nunca";"RC"
3024;"H";"C";"parcial";"Ahorro"
3025;"H";"";"nunca";"Ahorro"
3026;"M";"";"parcial";"Ahorro"
3027;"H";"C";"total";"Ahorro"
3028;"M";"";"parcial";"Ahorro"
3029;"H";"C";"parcial";"Ahorro"
3030;"M";"C";"parcial";"No_vida"
3031;"H";"C";"parcial";"Ahorro"
3032;"H";"C";"total";"No_vida"
3033;"M";"S";"nunca";"No_vida"
3034;"H";"C";"total";"Ahorro"
3035;"M";"S";"total";"No_vida"
3036;"H";"";"nunca";"Ahorro"
3037;"H";"C";"total";"Autos"
3038;"H";"C";"parcial";"Ahorro"
3039;"H";"C";"nunca";"No_vida"
3040;"M";"C";"nunca";"Jubilacion_GOLF"
3041;"M";"C";"total";"No_vida"
3042;"M";"C";"parcial";"Ahorro"
3043;"H";"";"nunca";"Ahorro"
3044;"H";"C";"nunca";"No_vida"
3045;"M";"C";"nunca";"Ahorro"
3046;"M";"C";"total";"No_vida"
3047;"M";"S";"nunca";"No_vida"
3048;"H";"C";"parcial";"Ahorro"
3049;"H";"C";"total";"No_vida"
3050;"M";"C";"nunca";"No_vida"
3051;"H";"D";"parcial";"No_vida"
3052;"M";"C";"nunca";"Ahorro"
3053;"M";"S";"total";"Ahorro"
3054;"M";"";"nunca";"Jubilacion_GOLF"
3055;"M";"S";"parcial";"Ahorro"
3056;"H";"S";"total";"No_vida"
3057;"H";"";"nunca";"No_vida"
3058;"M";"C";"nunca";"No_vida"
3059;"M";"S";"total";"No_vida"
3060;"H";"S";"total";"No_vida"
3061;"M";"";"total";"No_vida"
3062;"H";"C";"nunca";"Ahorro"
3063;"H";"S";"nunca";"No_vida"
3064;"H";"C";"parcial";"Ahorro"
3065;"M";"C";"parcial";"Ahorro"
3066;"M";"D";"parcial";"Ahorro"
3067;"H";"";"total";"Autos"
3068;"H";"C";"parcial";"No_vida"
3069;"H";"C";"parcial";"No_vida"
3070;"M";"";"total";"Vida_Riesgo"
3071;"M";"S";"parcial";"No_vida"
3072;"H";"S";"nunca";"Ahorro"
3073;"H";"C";"parcial";"Ahorro"
3074;"H";"S";"total";"No_vida"
3075;"H";"";"nunca";"Ahorro"
3076;"H";"S";"total";"No_vida"
3077;"M";"";"total";"Ahorro"
3078;"M";"S";"nunca";"No_vida"
3079;"H";"";"parcial";"Autos"
3080;"H";"";"total";"Autos"
3081;"H";"C";"total";"No_vida"
3082;"H";"";"total";"Ahorro"
3083;"H";"C";"parcial";"Autos"
3084;"M";"S";"total";"No_vida"
3085;"H";"C";"parcial";"Autos"
3086;"H";"S";"nunca";"No_vida"
3087;"H";"C";"nunca";"Ahorro"
3088;"H";"C";"nunca";"No_vida"
3089;"M";"S";"total";"No_vida"
3090;"H";"C";"parcial";"Ahorro"
3091;"M";"";"nunca";"Autos"
3092;"H";"C";"fallecido";"Ahorro"
3093;"M";"S";"nunca";"No_vida"
3094;"H";"C";"parcial";"Ahorro"
3095;"H";"C";"nunca";"No_vida"
3096;"M";"S";"total";"No_vida"
3097;"H";"C";"nunca";"No_vida"
3098;"M";"D";"parcial";"Vida_Riesgo"
3099;"H";"C";"parcial";"Ahorro"
3100;"H";"C";"parcial";"Ahorro"
3101;"M";"C";"nunca";"Vida_Riesgo"
3102;"H";"S";"total";"Vida_Riesgo"
3103;"M";"C";"total";"Ahorro"
3104;"H";"";"nunca";"Jubilacion_GOLF"
3105;"M";"C";"total";"No_vida"
3106;"H";"C";"parcial";"Ahorro"
3107;"H";"C";"parcial";"No_vida"
3108;"M";"C";"parcial";"Vida_Riesgo"
3109;"H";"C";"nunca";"Ahorro"
3110;"H";"C";"nunca";"Ahorro"
3111;"M";"C";"parcial";"No_vida"
3112;"M";"S";"total";"Ahorro"
3113;"M";"C";"nunca";"Ahorro"
3114;"M";"C";"total";"Ahorro"
3115;"H";"S";"total";"No_vida"
3116;"M";"S";"parcial";"No_vida"
3117;"M";"S";"total";"No_vida"
3118;"H";"C";"nunca";"Ahorro"
3119;"H";"C";"total";"Ahorro"
3120;"M";"S";"nunca";"No_vida"
3121;"M";"";"parcial";"Ahorro"
3122;"H";"";"parcial";"Ahorro"
3123;"H";"";"total";"No_vida"
3124;"M";"C";"parcial";"Ahorro"
3125;"M";"C";"parcial";"Ahorro"
3126;"M";"C";"nunca";"Ahorro"
3127;"M";"";"nunca";"No_vida"
3128;"M";"";"parcial";"Ahorro"
3129;"M";"";"total";"No_vida"
3130;"M";"S";"nunca";"No_vida"
3131;"M";"S";"total";"Vida_Riesgo_PM"
3132;"H";"C";"total";"Ahorro"
3133;"H";"C";"nunca";"No_vida"
3134;"H";"C";"parcial";"Ahorro"
3135;"H";"S";"nunca";"No_vida"
3136;"H";"C";"nunca";"Jubilacion"
3137;"M";"S";"total";"Ahorro"
3138;"H";"D";"fallecido";"Ahorro"
3139;"H";"C";"parcial";"Ahorro"
3140;"H";"";"total";"Autos"
3141;"H";"C";"parcial";"Ahorro"
3142;"M";"";"nunca";"Jubilacion_GOLF"
3143;"H";"C";"total";"No_vida"
3144;"H";"";"parcial";"Ahorro"
3145;"H";"";"nunca";"Ahorro"
3146;"H";"C";"parcial";"Riesgo_Tomador"
3147;"M";"";"nunca";"Jubilacion_GOLF"
3148;"M";"S";"parcial";"Ahorro"
3149;"M";"C";"parcial";"Ahorro"
3150;"M";"S";"parcial";"Ahorro"
3151;"M";"";"parcial";"Ahorro"
3152;"H";"C";"total";"Ahorro"
3153;"H";"S";"nunca";"Ahorro"
3154;"H";"C";"fallecido";"Ahorro"
3155;"H";"C";"parcial";"Ahorro"
3156;"M";"";"nunca";"Ahorro"
3157;"H";"S";"nunca";"No_vida"
3158;"H";"S";"nunca";"Ahorro"
3159;"H";"";"nunca";"Ahorro"
3160;"M";"C";"parcial";"Ahorro"
3161;"H";"C";"parcial";"Ahorro"
3162;"H";"";"nunca";"Autos"
3163;"H";"S";"total";"No_vida"
3164;"M";"S";"total";"No_vida"
3165;"M";"C";"nunca";"Ahorro"
3166;"H";"D";"parcial";"Ahorro"
3167;"H";"S";"total";"No_vida"
3168;"H";"";"parcial";"Ahorro"
3169;"H";"";"total";"Autos"
3170;"M";"C";"nunca";"Ahorro"
3171;"H";"S";"parcial";"No_vida"
3172;"M";"S";"total";"No_vida"
3173;"M";"S";"total";"Ahorro"
3174;"H";"C";"total";"No_vida"
3175;"M";"D";"parcial";"Ahorro"
3176;"H";"C";"parcial";"Vida_Riesgo"
3177;"M";"S";"total";"Ahorro"
3178;"M";"S";"total";"No_vida"
3179;"M";"C";"nunca";"Ahorro"
3180;"H";"";"nunca";"Ahorro"
3181;"H";"";"parcial";"Ahorro"
3182;"M";"S";"nunca";"No_vida"
3183;"M";"C";"total";"Jubilacion"
3184;"M";"C";"parcial";"No_vida"
3185;"H";"C";"parcial";"Vida_Riesgo"
3186;"M";"C";"total";"Ahorro"
3187;"M";"C";"total";"Ahorro"
3188;"M";"C";"total";"No_vida"
3189;"M";"V";"nunca";"Vida_Riesgo"
3190;"M";"C";"total";"No_vida"
3191;"M";"S";"total";"No_vida"
3192;"H";"C";"total";"No_vida"
3193;"H";"C";"total";"Ahorro"
3194;"H";"";"parcial";"Ahorro"
3195;"H";"C";"parcial";"Ahorro"
3196;"H";"S";"nunca";"Vida_Riesgo_PM"
3197;"M";"C";"nunca";"Ahorro"
3198;"M";"";"nunca";"Ahorro"
3199;"H";"C";"parcial";"Ahorro"
3200;"M";"";"nunca";"Jubilacion_GOLF"
3201;"H";"";"nunca";"Ahorro"
3202;"H";"C";"nunca";"No_vida"
3203;"H";"C";"nunca";"No_vida"
3204;"M";"C";"parcial";"Vida_Riesgo"
3205;"M";"C";"parcial";"Vida_Riesgo"
3206;"M";"C";"parcial";"Ahorro"
3207;"M";"C";"parcial";"No_vida"
3208;"M";"S";"nunca";"No_vida"
3209;"H";"S";"nunca";"Jubilacion_GOLF"
3210;"M";"S";"total";"No_vida"
3211;"H";"C";"total";"Ahorro"
3212;"M";"S";"total";"Vida_Riesgo"
3213;"H";"";"total";"Autos"
3214;"M";"";"total";"Autos"
3215;"H";"C";"total";"Autos"
3216;"H";"";"nunca";"Ahorro"
3217;"M";"S";"nunca";"No_vida"
3218;"M";"";"nunca";"Ahorro"
3219;"M";"C";"parcial";"Ahorro"
3220;"H";"C";"parcial";"Ahorro"
3221;"M";"C";"nunca";"Ahorro"
3222;"M";"S";"nunca";"No_vida"
3223;"M";"C";"nunca";"No_vida"
3224;"H";"C";"parcial";"Ahorro"
3225;"H";"";"total";"No_vida"
3226;"H";"C";"parcial";"Ahorro"
3227;"H";"C";"total";"Vida_Riesgo"
3228;"H";"C";"total";"Ahorro"
3229;"M";"C";"total";"Vida_Riesgo"
3230;"M";"S";"parcial";"No_vida"
3231;"H";"C";"total";"No_vida"
3232;"M";"C";"nunca";"Vida_Riesgo"
3233;"M";"S";"parcial";"No_vida"
3234;"H";"C";"total";"Vida_Riesgo"
3235;"H";"";"fallecido";"Ahorro"
3236;"M";"C";"total";"Ahorro"
3237;"H";"C";"total";"Ahorro"
3238;"H";"C";"total";"No_vida"
3239;"H";"S";"fallecido";"Ahorro"
3240;"H";"";"nunca";"Autos"
3241;"M";"C";"parcial";"No_vida"
3242;"M";"";"nunca";"No_vida"
3243;"H";"S";"parcial";"Ahorro"
3244;"M";"C";"nunca";"No_vida"
3245;"H";"D";"parcial";"Vida_Riesgo"
3246;"H";"C";"parcial";"Ahorro"
3247;"M";"S";"nunca";"Rentas"
3248;"M";"C";"total";"No_vida"
3249;"H";"S";"nunca";"No_vida"
3250;"H";"C";"total";"Ahorro"
3251;"H";"";"total";"Ahorro"
3252;"M";"S";"nunca";"No_vida"
3253;"M";"C";"total";"Jubilacion"
3254;"H";"";"nunca";"Vida_Riesgo"
3255;"H";"C";"total";"Autos"
3256;"M";"C";"parcial";"Ahorro"
3257;"M";"S";"total";"No_vida"
3258;"H";"C";"parcial";"Ahorro"
3259;"H";"C";"nunca";"Ahorro"
3260;"H";"";"total";"No_vida"
3261;"H";"";"nunca";"No_vida"
3262;"M";"S";"total";"No_vida"
3263;"H";"C";"total";"No_vida"
3264;"H";"C";"parcial";"Vida_Riesgo"
3265;"H";"C";"parcial";"No_vida"
3266;"H";"";"total";"Ahorro"
3267;"H";"S";"nunca";"No_vida"
3268;"M";"C";"total";"No_vida"
3269;"M";"C";"nunca";"Jubilacion"
3270;"M";"";"nunca";"Ahorro"
3271;"H";"C";"parcial";"Ahorro"
3272;"M";"C";"parcial";"Ahorro"
3273;"H";"C";"parcial";"Ahorro"
3274;"H";"C";"parcial";"Ahorro"
3275;"H";"C";"total";"Ahorro"
3276;"H";"";"parcial";"Ahorro"
3277;"M";"";"parcial";"Ahorro"
3278;"M";"S";"nunca";"No_vida"
3279;"H";"S";"parcial";"No_vida"
3280;"H";"C";"parcial";"Ahorro"
3281;"M";"S";"parcial";"No_vida"
3282;"H";"S";"parcial";"No_vida"
3283;"M";"C";"total";"No_vida"
3284;"H";"C";"parcial";"Ahorro"
3285;"H";"";"parcial";"Vida_Riesgo"
3286;"H";"";"parcial";"Ahorro"
3287;"H";"C";"total";"No_vida"
3288;"H";"";"nunca";"Jubilacion"
3289;"M";"C";"parcial";"Vida_Riesgo"
3290;"H";"";"nunca";"Ahorro"
3291;"M";"S";"nunca";"No_vida"
3292;"H";"";"fallecido";"Ahorro"
3293;"H";"";"nunca";"Ahorro"
3294;"H";"D";"parcial";"Ahorro"
3295;"M";"S";"parcial";"No_vida"
3296;"H";"";"parcial";"Ahorro"
3297;"M";"C";"nunca";"No_vida"
3298;"H";"";"nunca";"No_vida"
3299;"M";"C";"nunca";"Ahorro"
3300;"M";"S";"total";"No_vida"
3301;"M";"S";"nunca";"No_vida"
3302;"H";"C";"total";"No_vida"
3303;"H";"";"parcial";"Ahorro"
3304;"H";"";"total";"Ahorro"
3305;"H";"C";"total";"Ahorro"
3306;"M";"C";"nunca";"Ahorro"
3307;"H";"C";"parcial";"Ahorro"
3308;"M";"S";"parcial";"No_vida"
3309;"H";"S";"nunca";"No_vida"
3310;"M";"S";"total";"No_vida"
3311;"H";"D";"parcial";"Ahorro"
3312;"M";"C";"fallecido";"No_vida"
3313;"M";"D";"nunca";"No_vida"
3314;"M";"S";"nunca";"No_vida"
3315;"M";"C";"parcial";"Ahorro"
3316;"M";"S";"nunca";"No_vida"
3317;"M";"S";"nunca";"No_vida"
3318;"M";"S";"total";"No_vida"
3319;"H";"S";"total";"No_vida"
3320;"H";"C";"parcial";"Ahorro"
3321;"M";"C";"total";"No_vida"
3322;"M";"S";"parcial";"Jubilacion"
3323;"H";"";"total";"Ahorro"
3324;"H";"C";"nunca";"Ahorro"
3325;"M";"C";"parcial";"Ahorro"
3326;"M";"";"parcial";"No_vida"
3327;"H";"";"nunca";"Ahorro"
3328;"M";"";"nunca";"No_vida"
3329;"M";"C";"total";"No_vida"
3330;"M";"";"total";"Ahorro"
3331;"M";"C";"total";"Riesgo_Tomador"
3332;"M";"S";"nunca";"No_vida"
3333;"M";"S";"nunca";"Ahorro"
3334;"M";"S";"nunca";"Ahorro"
3335;"M";"C";"nunca";"No_vida"
3336;"H";"S";"nunca";"Ahorro"
3337;"M";"";"parcial";"Ahorro"
3338;"H";"C";"nunca";"Ahorro"
3339;"H";"C";"parcial";"Ahorro"
3340;"M";"S";"nunca";"No_vida"
3341;"M";"";"nunca";"Ahorro"
3342;"H";"C";"total";"Ahorro"
3343;"H";"S";"nunca";"No_vida"
3344;"H";"";"nunca";"No_vida"
3345;"H";"S";"total";"No_vida"
3346;"H";"C";"nunca";"Ahorro"
3347;"H";"C";"nunca";"Ahorro"
3348;"H";"C";"parcial";"Ahorro"
3349;"M";"C";"nunca";"Ahorro"
3350;"M";"C";"total";"Riesgo_Tomador"
3351;"M";"C";"total";"No_vida"
3352;"H";"C";"parcial";"Vida_Riesgo"
3353;"H";"C";"parcial";"Ahorro"
3354;"H";"";"parcial";"Autos"
3355;"H";"C";"nunca";"Ahorro"
3356;"H";"D";"parcial";"Vida_Riesgo"
3357;"M";"C";"nunca";"No_vida"
3358;"H";"C";"total";"Ahorro"
3359;"M";"";"parcial";"Ahorro"
3360;"M";"S";"parcial";"Ahorro"
3361;"H";"";"parcial";"Autos"
3362;"H";"C";"total";"No_vida"
3363;"M";"C";"nunca";"Vida_Riesgo"
3364;"H";"C";"total";"Vida_Riesgo"
3365;"M";"C";"nunca";"No_vida"
3366;"H";"S";"parcial";"No_vida"
3367;"H";"C";"parcial";"Ahorro"
3368;"H";"C";"parcial";"Ahorro"
3369;"H";"C";"nunca";"Vida_Riesgo"
3370;"H";"";"parcial";"Autos"
3371;"H";"S";"nunca";"No_vida"
3372;"H";"C";"total";"No_vida"
3373;"H";"V";"parcial";"Ahorro"
3374;"M";"";"nunca";"Jubilacion_GOLF"
3375;"H";"C";"total";"Ahorro"
3376;"M";"";"nunca";"Ahorro"
3377;"M";"S";"total";"No_vida"
3378;"H";"C";"total";"Autos"
3379;"H";"S";"nunca";"No_vida"
3380;"H";"S";"nunca";"Vida_Riesgo"
3381;"H";"C";"total";"Ahorro"
3382;"H";"C";"parcial";"Ahorro"
3383;"M";"S";"parcial";"Ahorro"
3384;"H";"C";"parcial";"Ahorro"
3385;"M";"C";"nunca";"Vida_Riesgo"
3386;"M";"C";"parcial";"No_vida"
3387;"M";"C";"parcial";"Ahorro"
3388;"H";"C";"parcial";"Ahorro"
3389;"M";"S";"total";"No_vida"
3390;"H";"S";"total";"No_vida"
3391;"H";"";"total";"No_vida"
3392;"H";"C";"parcial";"Ahorro"
3393;"H";"";"total";"No_vida"
3394;"H";"";"nunca";"Ahorro"
3395;"H";"C";"nunca";"Vida_Riesgo"
3396;"H";"S";"total";"Salud"
3397;"H";"C";"total";"Ahorro"
3398;"H";"V";"parcial";"Ahorro"
3399;"M";"S";"nunca";"Ahorro"
3400;"M";"C";"nunca";"Vida_Riesgo"
3401;"M";"C";"nunca";"Jubilacion_GOLF"
3402;"H";"S";"nunca";"No_vida"
3403;"M";"";"parcial";"Ahorro"
3404;"M";"S";"parcial";"Ahorro"
3405;"M";"V";"nunca";"Ahorro"
3406;"M";"C";"nunca";"No_vida"
3407;"H";"C";"total";"No_vida"
3408;"H";"C";"parcial";"Ahorro"
3409;"H";"C";"parcial";"Ahorro"
3410;"M";"";"nunca";"Ahorro"
3411;"M";"S";"nunca";"No_vida"
3412;"M";"";"parcial";"No_vida"
3413;"H";"";"nunca";"Ahorro"
3414;"H";"C";"total";"Ahorro"
3415;"M";"C";"total";"No_vida"
3416;"M";"S";"nunca";"No_vida"
3417;"M";"C";"parcial";"Ahorro"
3418;"M";"S";"total";"No_vida"
3419;"M";"S";"total";"No_vida"
3420;"M";"S";"parcial";"Ahorro"
3421;"M";"C";"nunca";"No_vida"
3422;"M";"C";"total";"Autos"
3423;"H";"";"nunca";"Ahorro"
3424;"H";"C";"nunca";"No_vida"
3425;"H";"C";"nunca";"No_vida"
3426;"M";"S";"nunca";"No_vida"
3427;"M";"C";"nunca";"Ahorro"
3428;"M";"S";"nunca";"No_vida"
3429;"M";"C";"nunca";"No_vida"
3430;"H";"S";"parcial";"No_vida"
3431;"H";"S";"parcial";"Ahorro"
3432;"M";"S";"nunca";"No_vida"
3433;"H";"C";"parcial";"Ahorro"
3434;"H";"S";"nunca";"No_vida"
3435;"M";"C";"parcial";"No_vida"
3436;"M";"C";"parcial";"Ahorro"
3437;"H";"C";"nunca";"Ahorro"
3438;"M";"S";"total";"No_vida"
3439;"H";"";"parcial";"Autos"
3440;"H";"S";"total";"No_vida"
3441;"M";"V";"nunca";"Vida_Riesgo"
3442;"M";"";"nunca";"Rentas"
3443;"M";"S";"nunca";"No_vida"
3444;"M";"C";"parcial";"No_vida"
3445;"H";"";"parcial";"Ahorro"
3446;"H";"";"total";"Autos"
3447;"H";"C";"nunca";"Ahorro"
3448;"H";"S";"total";"Ahorro"
3449;"H";"S";"parcial";"No_vida"
3450;"M";"C";"parcial";"Ahorro"
3451;"M";"C";"nunca";"Ahorro"
3452;"H";"";"nunca";"Vida_Riesgo"
3453;"M";"C";"total";"No_vida"
3454;"H";"C";"total";"Ahorro"
3455;"M";"S";"total";"No_vida"
3456;"H";"C";"parcial";"Ahorro"
3457;"M";"C";"nunca";"Jubilacion"
3458;"H";"C";"fallecido";"Ahorro"
3459;"M";"S";"nunca";"Ahorro"
3460;"H";"D";"nunca";"Ahorro"
3461;"H";"C";"nunca";"Rentas"
3462;"H";"S";"nunca";"No_vida"
3463;"M";"C";"total";"Ahorro"
3464;"H";"";"nunca";"Ahorro"
3465;"H";"C";"total";"No_vida"
3466;"M";"";"total";"Autos"
3467;"M";"C";"total";"No_vida"
3468;"M";"";"parcial";"Ahorro"
3469;"H";"";"parcial";"Ahorro"
3470;"M";"";"total";"No_vida"
3471;"M";"C";"nunca";"Jubilacion"
3472;"H";"";"nunca";"Jubilacion_GOLF"
3473;"H";"";"nunca";"Autos"
3474;"M";"C";"total";"No_vida"
3475;"H";"S";"total";"No_vida"
3476;"M";"S";"total";"Autos"
3477;"H";"";"total";"Autos"
3478;"M";"S";"nunca";"No_vida"
3479;"M";"";"total";"Ahorro"
3480;"H";"C";"fallecido";"No_vida"
3481;"H";"C";"parcial";"Vida_Riesgo"
3482;"H";"C";"total";"Ahorro"
3483;"M";"";"parcial";"Ahorro"
3484;"M";"S";"nunca";"Ahorro"
3485;"H";"S";"total";"Autos"
3486;"H";"C";"total";"No_vida"
3487;"M";"S";"parcial";"Ahorro"
3488;"M";"";"total";"Ahorro"
3489;"H";"S";"parcial";"No_vida"
3490;"M";"D";"total";"Ahorro"
3491;"H";"C";"nunca";"No_vida"
3492;"M";"S";"nunca";"No_vida"
3493;"M";"S";"nunca";"No_vida"
3494;"M";"C";"total";"No_vida"
3495;"M";"C";"nunca";"No_vida"
3496;"H";"C";"total";"Ahorro"
3497;"M";"C";"parcial";"Vida_Riesgo"
3498;"H";"";"parcial";"Ahorro"
3499;"H";"S";"total";"No_vida"
3500;"M";"C";"parcial";"No_vida"
3501;"H";"";"total";"Autos"
3502;"H";"";"total";"Ahorro"
3503;"H";"";"total";"No_vida"
3504;"M";"C";"parcial";"Ahorro"
3505;"H";"C";"total";"No_vida"
3506;"H";"C";"total";"Ahorro"
3507;"M";"D";"parcial";"Ahorro"
3508;"M";"C";"fallecido";"No_vida"
3509;"M";"S";"total";"No_vida"
3510;"M";"C";"total";"Vida_Riesgo"
3511;"M";"S";"total";"No_vida"
3512;"M";"";"nunca";"Jubilacion_GOLF"
3513;"H";"C";"parcial";"Ahorro"
3514;"M";"S";"total";"No_vida"
3515;"M";"C";"nunca";"No_vida"
3516;"H";"";"total";"Ahorro"
3517;"H";"C";"parcial";"Ahorro"
3518;"H";"";"total";"Autos"
3519;"H";"";"total";"Ahorro"
3520;"H";"C";"nunca";"No_vida"
3521;"M";"S";"nunca";"No_vida"
3522;"M";"C";"parcial";"Vida_Riesgo"
3523;"H";"";"nunca";"Ahorro"
3524;"M";"C";"nunca";"Ahorro"
3525;"M";"";"nunca";"No_vida"
3526;"H";"";"nunca";"Ahorro"
3527;"M";"C";"parcial";"Ahorro"
3528;"H";"";"total";"Ahorro"
3529;"H";"S";"nunca";"No_vida"
3530;"H";"";"nunca";"No_vida"
3531;"M";"";"parcial";"Ahorro"
3532;"H";"C";"total";"Autos"
3533;"M";"C";"total";"No_vida"
3534;"H";"C";"parcial";"Ahorro"
3535;"H";"";"total";"Ahorro"
3536;"H";"C";"parcial";"No_vida"
3537;"H";"";"total";"Ahorro"
3538;"M";"S";"nunca";"No_vida"
3539;"M";"S";"total";"No_vida"
3540;"M";"C";"parcial";"No_vida"
3541;"M";"";"total";"No_vida"
3542;"M";"C";"parcial";"No_vida"
3543;"H";"";"nunca";"No_vida"
3544;"M";"";"nunca";"No_vida"
3545;"M";"C";"nunca";"Ahorro"
3546;"M";"S";"parcial";"No_vida"
3547;"H";"C";"parcial";"No_vida"
3548;"M";"";"nunca";"No_vida"
3549;"H";"C";"total";"Ahorro"
3550;"H";"C";"parcial";"Ahorro"
3551;"M";"S";"parcial";"Ahorro"
3552;"M";"C";"parcial";"Vida_Riesgo"
3553;"M";"S";"parcial";"No_vida"
3554;"M";"S";"nunca";"No_vida"
3555;"M";"C";"nunca";"Ahorro"
3556;"M";"C";"nunca";"Ahorro"
3557;"H";"";"nunca";"Jubilacion_GOLF"
3558;"H";"C";"nunca";"No_vida"
3559;"H";"S";"parcial";"No_vida"
3560;"M";"C";"parcial";"No_vida"
3561;"H";"C";"total";"No_vida"
3562;"H";"C";"total";"No_vida"
3563;"M";"";"nunca";"No_vida"
3564;"H";"C";"parcial";"Ahorro"
3565;"M";"S";"parcial";"No_vida"
3566;"H";"C";"parcial";"No_vida"
3567;"M";"S";"parcial";"No_vida"
3568;"H";"C";"nunca";"Ahorro"
3569;"H";"S";"total";"No_vida"
3570;"M";"";"total";"Ahorro"
3571;"M";"";"total";"Ahorro"
3572;"M";"C";"total";"No_vida"
3573;"H";"";"nunca";"Jubilacion_GOLF"
3574;"H";"";"nunca";"Ahorro"
3575;"M";"";"nunca";"Jubilacion_GOLF"
3576;"H";"C";"parcial";"Ahorro"
3577;"H";"C";"parcial";"Ahorro"
3578;"H";"C";"total";"Ahorro"
3579;"H";"";"total";"Ahorro"
3580;"H";"";"parcial";"Ahorro"
3581;"H";"C";"parcial";"Ahorro"
3582;"H";"S";"total";"Autos"
3583;"M";"S";"parcial";"Ahorro"
3584;"M";"C";"parcial";"No_vida"
3585;"H";"";"total";"Ahorro"
3586;"H";"C";"parcial";"Ahorro"
3587;"H";"";"parcial";"Ahorro"
3588;"M";"C";"nunca";"Ahorro"
3589;"M";"C";"nunca";"Ahorro"
3590;"M";"C";"parcial";"Riesgo_Tomador"
3591;"H";"S";"parcial";"Ahorro"
3592;"M";"S";"total";"No_vida"
3593;"M";"S";"nunca";"No_vida"
3594;"M";"";"total";"Ahorro"
3595;"M";"S";"total";"No_vida"
3596;"M";"S";"total";"No_vida"
3597;"H";"C";"parcial";"Ahorro"
3598;"M";"C";"parcial";"Vida_Riesgo"
3599;"M";"S";"total";"Autos"
3600;"H";"";"parcial";"Ahorro"
3601;"M";"S";"parcial";"Ahorro"
3602;"H";"C";"total";"Ahorro"
3603;"H";"S";"nunca";"Autos"
3604;"H";"V";"parcial";"Ahorro"
3605;"H";"S";"nunca";"No_vida"
3606;"H";"";"fallecido";"Ahorro"
3607;"H";"C";"total";"No_vida"
3608;"H";"C";"parcial";"Vida_Riesgo"
3609;"H";"";"fallecido";"Ahorro"
3610;"M";"S";"parcial";"No_vida"
3611;"H";"C";"parcial";"Ahorro"
